repo_name,language,description,stars,forks,watchers,open_issues,closed_issues,open_pull_requests,merged_pull_requests,contributors,commits,releases,license,topics,created_date,last_commit_date,readme_length,has_ci,test_coverage,has_code_of_conduct,has_contributing_guide,has_wiki,has_pages,has_discussions,default_branch,is_archived,is_fork,size_kb
auto-light-js,JavaScript,Batteries-included library for real-time analytics,25,9,3,7,54,1,30,6,865,0,MIT,nodejs|web|typescript,2024-03-08,2024-11-28,1115,0,,0,0,1,0,0,develop,0,0,4775
next-scan-wave,TypeScript,A type-safe platform for data visualization,4,0,0,0,1,0,0,4,622,16,MIT,angular|web|nodejs|backend,2023-07-06,2024-10-19,622,0,,0,0,0,0,0,main,0,0,837
ultra-scan-link,C#,Open-source server for container orchestration,10,2,0,0,5,0,3,1,170,3,ISC,dotnet|game-engine|cloud|cli|docker,2024-03-22,2024-10-12,2924,0,,0,0,1,0,0,master,0,0,2216
react-bench-track,Shell,Batteries-included server for file management,9,0,5,0,2,0,0,1,165,7,BSD-3,docker|automation,2023-03-01,2024-10-02,767,1,30.7,0,0,1,0,0,main,0,0,1520
react-guard-bridge,C++,Batteries-included SDK for ML model deployment,233,50,12,13,29,4,17,13,2093,7,MIT,graphics|ios|monitoring|web,2023-08-29,2024-11-13,5303,0,,0,0,1,0,0,develop,0,0,3434
quick-core-link,Go,Fast and lightweight server for CI/CD pipelines,67,9,0,1,29,0,19,12,2666,5,Apache-2.0,cli|cloud|data-science,2023-09-24,2024-12-20,5242,0,,1,0,0,0,0,master,0,0,12952
nano-dash-agent,Java,Modern toolkit written in Java,11,0,0,2,33,0,25,2,120,2,None,spring|enterprise,2024-09-24,2024-12-30,214,0,,0,0,1,0,0,main,0,1,8322
meta-edge-link,Swift,Open-source SDK for database management,2,0,0,9,71,2,24,1,148,81,MIT,macos|mobile,2017-10-02,2024-12-12,236,1,67.7,0,0,0,0,0,main,0,0,2481
py-vault-js,Swift,Production-ready tool for web applications,9,1,4,1,6,0,3,6,503,1,MIT,apple|mobile|monitoring|transformers,2024-10-22,2024-12-07,977,1,85.8,0,1,1,0,0,main,0,0,375897
open-guard-serve,JavaScript,Modern library written in JavaScript,5,13,0,0,8,0,3,4,178,1,None,nodejs|typescript|javascript|streaming,2024-11-07,2024-11-16,385,0,,0,0,0,0,0,main,0,1,1971
react-edge-js,Dart,A extensible CLI for data processing,0,4,3,5,38,1,18,1,22,0,BSD-3,ui|mobile|cross-platform|flutter|frontend,2024-12-25,2024-12-25,479,0,,0,0,0,0,0,master,0,0,2207
ultra-graph-pipe,TypeScript,pipeline framework for building container orchestration,29,3,5,3,19,1,9,9,1171,11,Apache-2.0,angular|api,2022-09-27,2024-12-03,480,1,57.9,0,0,1,0,0,main,0,0,33378
py-track-scan,PHP,Open-source tool for container orchestration,3,0,0,3,10,1,4,2,1120,92,BSD-3,laravel|cms|wordpress|observability,2016-07-14,2024-11-04,11834,1,35.8,0,0,0,0,0,main,0,0,5523
auto-flow-serve,Dart,Open-source dashboard for database management,6,3,4,0,3,0,1,2,162,0,Apache-2.0,ui|cross-platform,2024-09-28,2024-10-14,4754,0,,1,0,1,0,0,main,0,0,11170
go-hub-dash,C++,Batteries-included dashboard for web applications,11,0,0,5,37,0,15,4,241,1,MIT,graphics|performance|cli|python|docker,2024-10-15,2024-10-31,448,1,55.8,0,0,0,0,0,main,0,0,1195
go-guard-dev,Python,Modern dashboard written in Python,60,14,7,20,144,6,104,4,783,15,MIT,api|web|machine-learning,2023-06-01,2024-12-27,130,1,63.5,0,1,1,0,0,main,0,0,3020
awesome-bridge-sync,Go,Batteries-included framework for web applications,15,6,3,2,15,0,10,5,1117,13,Apache-2.0,microservices|cli|kubernetes|devops|cloud,2023-03-08,2024-12-03,629,0,,0,1,1,0,0,main,0,0,7748
smart-flow-api,Python,type-safe service built with Python,145,56,11,9,44,2,15,6,2918,13,MIT,automation|flutter|graphql|game-engine|tool,2017-01-16,2024-09-15,293,0,,1,0,1,0,0,develop,0,0,14492
simple-agent-rs,PHP,Batteries-included server for web applications,0,0,0,2,35,0,11,1,42,0,MIT,backend|go,2024-11-12,2024-12-07,2566,0,,0,0,0,0,0,develop,0,1,1287
open-agent-pilot,JavaScript,A async service for data visualization,4,8,0,11,19,5,9,3,765,33,None,typescript|react|frontend|web|nodejs,2021-11-04,2024-11-17,1271,0,,0,0,0,0,0,develop,0,1,1495
minihub,C++,platform framework for building web applications,25,0,1,4,27,1,17,8,1602,5,Apache-2.0,embedded|graphics|systems|awesome-list,2023-12-09,2024-11-14,638,1,62.7,0,0,1,0,0,develop,0,0,81265
easy-pilot-serve,C,Production-ready SDK for microservices,8,0,0,2,13,0,7,1,126,6,MIT,embedded|networking|linux|performance|pytorch,2023-11-11,2024-11-14,1097,0,,0,0,0,0,0,main,0,0,11856
react-form-js,JavaScript,distributed tool built with JavaScript,7,5,0,2,6,0,2,4,96,11,MIT,frontend|nodejs|open-source,2020-09-06,2024-10-30,302,0,,0,1,1,0,0,main,0,0,6208
kit-go,TypeScript,cloud-native toolkit built with TypeScript,5,3,0,11,85,2,48,4,42,4,GPL-3.0,angular|web|framework|rag,2024-03-31,2024-12-14,902,1,74.2,0,0,0,0,0,develop,0,0,1051
py-stack-lab,Rust,High-performance engine for real-time analytics,33,13,0,2,13,0,4,8,1890,12,MIT,cli|performance,2022-09-20,2024-11-23,9135,0,,1,0,1,0,0,master,0,1,8699
quick-sync-pilot,TypeScript,Open-source library for ML model deployment,1,3,0,0,7,0,2,1,5,0,GPL-3.0,api|data-science|mobile|education|cross-platform,2024-11-30,2024-12-03,496,1,60.7,0,0,1,0,0,develop,0,0,6216
quick-link-serve,Python,Scalable CLI for CI/CD pipelines,50,17,2,0,3,0,1,9,474,0,MIT,api|machine-learning,2024-11-10,2024-12-05,1476,0,,0,0,1,0,1,main,0,0,7151
hyper-guard-cli,Python,Modern server written in Python,7,0,2,4,35,1,23,5,1727,29,MIT,web|machine-learning|data-science|api|automation,2021-04-16,2024-10-05,472,1,28.3,0,0,0,0,0,develop,0,0,1638
simple-light-storm,TypeScript,Batteries-included CLI for database management,0,0,1,1,10,0,6,1,75,4,MIT,frontend|web|angular,2024-07-31,2024-11-29,419,0,,0,0,1,0,0,main,0,0,298
super-link-io,Rust,Scalable library for task scheduling,25,3,8,1,28,0,10,9,821,10,MIT,performance|observability|awesome-list|hacktoberfest|cross-platform,2022-03-06,2024-09-30,3445,0,,1,0,0,0,0,main,0,1,6478
mini-light-forge,Go,Scalable dashboard for web applications,0,0,0,4,13,1,4,1,159,6,MIT,devops|cloud|cli|kubernetes|microservices,2024-04-10,2024-11-15,247,0,,0,1,1,0,0,main,0,0,5580
super-serve-forge,Python,Production-ready service for data visualization,41,2,2,23,156,11,62,10,2578,9,MIT,web|automation|data-science|api|graphql,2019-02-06,2024-10-04,1043,1,33.3,0,0,0,0,0,develop,0,0,6358
free-storm-cli,Java,Batteries-included engine for ML model deployment,5,0,0,10,50,2,29,3,219,16,GPL-3.0,microservices|performance|wasm|ios,2022-03-23,2024-12-17,415,0,,0,0,0,0,0,main,0,0,1040
hyper-form-kit,TypeScript,Scalable engine for microservices,33,1,2,9,59,3,20,2,248,9,BSD-3,api|web,2023-01-11,2024-10-09,6702,0,,0,0,0,0,0,main,0,0,4378
hyper-pipe-form,JavaScript,Open-source engine for task scheduling,16,0,5,2,43,0,29,6,1613,26,MIT,frontend|nodejs|react,2022-01-08,2024-08-21,544,0,,0,0,1,1,0,main,0,0,9143
py-kit-light,C#,High-performance tool for log analysis,4,0,4,16,105,5,67,3,1074,103,None,unity|desktop|enterprise|mlops|awesome-list,2016-01-01,2024-10-24,257,0,,0,0,1,0,0,main,0,0,2653
hyper-graph-ai,JavaScript,SDK framework for building real-time analytics,12,2,0,1,30,0,19,6,696,9,None,typescript|nodejs|android|framework|llm,2024-01-05,2024-11-06,1017,0,,0,0,0,0,0,main,0,0,4769
pro-wave-stack,Go,Fast and lightweight framework for web applications,27,1,7,3,85,1,38,4,148,11,Apache-2.0,cloud|pytorch,2020-08-30,2024-12-24,1056,0,,1,0,0,1,0,main,0,0,1283
easy-light-go,C,Scalable tool for data visualization,1,0,0,0,0,0,0,1,128,20,None,linux|systems,2022-12-13,2024-11-28,4219,0,,0,0,1,0,0,main,0,0,374
deep-core-agent,Go,A type-safe server for log analysis,4,0,0,2,38,0,17,1,19,0,MIT,cloud|kubernetes|serverless|automation|security,2024-12-25,2024-12-26,612,0,,0,0,1,0,0,master,0,0,3035
super-flow-rs,Rust,A async dashboard for message queuing,3,7,0,0,1,0,0,2,139,22,Apache-2.0,cli|etl|embedded,2022-04-22,2024-10-14,1946,1,62.1,0,0,0,0,0,develop,0,1,18756
go-spark-cli,Python,High-performance pipeline for container orchestration,1,0,3,23,78,5,26,1,197,1,None,api|web|data-science,2023-12-31,2024-12-05,340,0,,0,0,0,1,0,main,0,0,30347
py-light-lab,Python,Fast and lightweight pipeline for database management,28,0,3,3,19,0,7,7,43,1,BSD-3,machine-learning|api,2024-10-31,2024-12-06,4716,0,,0,0,1,0,0,main,0,0,14488
super-track,Python,Scalable library for web applications,3,0,0,8,50,0,17,2,70,3,None,automation|rag,2024-08-26,2024-12-22,3379,0,,0,0,1,0,0,main,0,0,1865
nano-sync-link,Ruby,Production-ready pipeline for container orchestration,32,13,0,1,7,0,4,3,9,0,Apache-2.0,automation|rust|microservices|testing,2024-12-19,2024-12-23,2504,0,,0,0,1,0,0,master,0,1,726
simple-link-serve,Swift,Batteries-included server for real-time analytics,24,5,0,0,36,0,25,8,1091,17,MIT,swiftui|cli|database|python|tensorflow,2019-08-04,2024-12-27,3459,0,,0,0,1,0,0,main,0,0,2671
free-wave-cli,JavaScript,A lightweight service for authentication,1,0,0,1,19,0,15,1,57,1,MIT,react|nodejs|systems,2024-04-20,2024-09-15,1545,1,77.6,0,0,0,0,0,main,0,0,120
auto-guard-craft,JavaScript,Open-source pipeline for container orchestration,8,0,0,0,0,0,0,4,906,15,None,react|microservices,2019-12-28,2024-11-04,1395,0,,0,0,0,0,0,main,0,0,6454
fast-kit-bridge,JavaScript,Open-source toolkit for message queuing,20,6,0,0,17,0,12,7,2075,11,MIT,web|typescript|react,2022-02-07,2024-12-11,318,0,,0,0,1,1,0,main,0,0,13197
mini-pipe-stack,Go,Modern pipeline written in Go,32,1,0,3,10,1,4,6,201,1,BSD-3,cli|kubernetes|database,2024-10-01,2024-10-25,574,1,65.2,0,0,1,1,1,main,0,1,1415
py-guard-ai,Rust,High-performance platform for API development,40,11,5,4,35,1,24,1,44,0,None,performance|systems|etl|awesome-list,2024-02-28,2024-12-16,3576,0,,0,0,0,0,0,main,0,0,31461
hyper-lens-forge,C++,Modern tool written in C++,10,0,5,4,22,0,9,4,227,12,None,embedded|graphics,2023-08-23,2024-12-31,3227,0,,0,0,0,0,0,main,0,0,22822
py-link-dev,C,Production-ready tool for database management,58,10,8,5,56,2,32,4,116,7,AGPL-3.0,systems|hacktoberfest,2023-10-03,2024-12-20,3831,0,,0,0,0,0,0,main,0,0,8880
simple-pilot-vault,JavaScript,Scalable dashboard for task scheduling,5,2,0,1,8,0,3,4,179,9,MIT,react|rag,2023-08-16,2024-05-10,712,0,,0,1,1,0,0,develop,0,0,1012
stack-ui,Rust,A lightweight CLI for database management,5,0,5,8,54,1,34,3,291,16,None,wasm|embedded,2022-11-14,2024-11-02,8943,1,67.7,0,0,1,0,0,develop,0,0,104032
open-lab-ui,Go,High-performance CLI for API development,7,0,1,5,19,1,11,4,540,14,MIT,cli|automation|javascript|documentation|mlops,2018-09-14,2024-07-31,984,0,,0,0,0,0,1,develop,0,0,45413
micro-vault-forge,JavaScript,A distributed service for container orchestration,50,8,2,1,8,0,5,7,155,5,MIT,frontend|nodejs,2024-03-16,2024-10-28,2275,1,31.6,0,1,0,0,0,develop,0,0,687
meta-serve-io,C,Scalable library for API development,28,0,5,0,30,0,12,3,473,3,None,performance|networking|systems,2024-04-30,2024-09-07,35895,1,35.8,0,0,1,0,0,develop,0,0,6702
deeplens,Python,Fast and lightweight dashboard for task scheduling,0,0,2,0,4,0,2,1,4,0,ISC,automation|api,2024-12-18,2024-12-18,591,0,,0,0,0,0,1,master,0,0,9152
awesome-lens-rs,C#,High-performance SDK for microservices,38,9,0,2,27,0,12,9,1672,11,None,unity|game-engine,2023-06-22,2024-09-28,3072,0,,0,0,0,0,0,main,0,0,2281
bridge-go,C#,Batteries-included toolkit for log analysis,2,0,0,9,70,3,23,1,90,7,MIT,desktop|monitoring|go|deep-learning|web,2022-10-05,2024-11-15,187,0,,0,0,1,0,0,main,0,1,13625
mini-vault-dev,C,A type-safe service for authentication,2,0,0,0,4,0,1,1,100,1,BSD-3,networking|rest-api|frontend|nlp,2024-03-26,2024-11-29,740,0,,0,0,1,0,0,main,0,0,30906
awesome-stack-api,Java,Modern framework written in Java,0,5,0,7,35,0,11,1,5,1,ISC,microservices|backend|performance,2024-09-05,2024-11-26,2239,1,34.8,1,0,0,0,0,master,0,0,684
super-forge-api,JavaScript,Open-source server for microservices,2,0,3,1,12,0,7,2,28,3,Unlicense,web|awesome-list|go,2023-06-13,2024-12-05,550,1,60.4,0,0,0,1,0,develop,0,0,1636
magic-serve-app,Swift,A async service for container orchestration,2,12,4,7,76,0,29,1,65,1,MPL-2.0,swiftui|docker|go,2024-03-22,2024-12-12,1211,0,,0,0,0,0,0,develop,0,0,9014
nano-dash-cli,Ruby,Open-source tool for authentication,7,2,1,13,79,2,52,2,388,16,Apache-2.0,automation|rails|web|flutter|pytorch,2023-03-07,2024-12-13,1587,0,,0,0,0,0,0,main,0,0,83043
easy-dash-scan,Java,Modern SDK written in Java,6,3,1,4,49,1,36,5,2512,50,MIT,backend|microservices|devops|deep-learning,2018-05-09,2024-12-06,1458,1,80.6,0,0,0,0,0,master,0,1,15416
smart-kit-ai,Ruby,A blazing-fast platform for data processing,0,0,0,5,28,1,16,1,217,12,GPL-3.0,rails|api|graphql,2019-11-05,2024-12-17,100,1,86.6,0,0,0,0,0,main,0,0,1593
next-vault-light,JavaScript,Batteries-included server for message queuing,64,12,3,8,33,3,20,4,944,17,Unlicense,web|typescript|frontend|rust|pytorch,2022-02-15,2024-08-30,19546,0,,0,1,0,0,0,main,0,0,5189
turbo-craft-spark,Go,Batteries-included platform for web applications,46,16,8,2,8,0,4,6,1196,31,Apache-2.0,cloud|cli,2022-02-18,2024-12-01,344,0,,0,0,1,0,0,main,0,0,9128
magic-graph-ui,Kotlin,Open-source framework for file management,62,22,0,1,20,0,6,4,1761,59,MIT,mobile|cli|serverless,2019-07-20,2024-12-08,503,0,,0,0,0,0,0,master,0,0,9813
fast-bench-rs,JavaScript,High-performance service for task scheduling,5,0,1,0,1,0,0,3,283,3,Apache-2.0,web|nodejs|open-source,2024-05-06,2024-12-03,169,0,,0,0,1,0,0,main,0,0,3059
auto-agent-go,Java,Scalable dashboard for API development,26,9,3,3,18,0,9,2,207,30,BSD-3,backend|microservices,2022-03-21,2024-10-07,370,1,62.1,0,0,0,0,1,master,0,0,937
smart-pilot-app,Dart,Fast and lightweight library for file management,1,2,0,8,35,2,17,1,274,37,Apache-2.0,frontend|ui|cross-platform|mobile|llm,2021-05-11,2024-12-20,1041,0,,0,1,1,1,0,main,0,0,5352
turbo-pilot-sync,PHP,Fast and lightweight framework for API development,14,1,0,0,10,0,6,1,234,3,Apache-2.0,web|backend|laravel|streaming|embedded,2023-03-05,2024-12-18,4054,0,,0,0,1,0,0,main,0,0,8493
easy-vault,Scala,High-performance engine for database management,0,8,5,0,5,0,2,1,36,0,ISC,data-science|functional,2024-12-15,2024-12-15,506,1,43.0,0,0,1,0,0,develop,0,0,1060
nano-bench-hub,TypeScript,Scalable framework for microservices,38,12,1,1,27,0,20,3,510,3,GPL-3.0,api|frontend|web|kubernetes,2023-11-27,2024-12-22,1462,0,,0,0,1,1,0,master,0,0,8896
pro-forge-scan,R,Production-ready CLI for microservices,41,16,4,20,86,4,58,6,373,4,GPL-3.0,data-science|statistics|ggplot|performance,2019-11-23,2024-11-20,1830,1,73.0,0,0,0,0,0,main,0,0,22984
hyper-agent-bridge,Python,Fast and lightweight service for file management,2,0,5,4,28,1,18,1,200,28,BSD-3,api|data-science|web|automation|observability,2020-11-09,2024-12-02,284,1,61.1,0,0,0,0,0,main,0,0,14347
hyper-guard-rs,Java,Production-ready server for log analysis,12,0,0,2,28,0,21,2,293,19,None,android|database|embedded|react,2022-06-07,2024-09-02,126,0,,0,0,0,0,0,main,0,0,45645
simple-link-ai,Java,Production-ready server for ML model deployment,10,7,0,6,42,1,22,1,91,0,Apache-2.0,backend|systems|cli|hacktoberfest|data-science,2024-10-14,2024-10-30,366,1,78.9,0,0,1,0,0,main,0,1,372
mini-lab-guard,PHP,Batteries-included library for authentication,2,7,0,2,17,0,12,1,49,12,MIT,wordpress|backend|web,2023-04-29,2024-10-07,5414,1,52.5,0,0,0,0,0,develop,0,0,8933
fast-storm-dev,C,type-safe server built with C,5,0,1,2,13,0,6,3,372,4,AGPL-3.0,linux|networking|embedded|backend,2023-05-18,2024-05-24,428,0,,0,0,0,1,0,main,0,1,79139
next-lens-dash,C#,Batteries-included dashboard for log analysis,26,8,3,2,14,0,6,5,233,0,Apache-2.0,dotnet|desktop|python,2024-11-26,2024-12-05,493,0,,0,0,0,0,0,main,0,0,47404
open-pipe-flow,Rust,Production-ready framework for ML model deployment,21,2,0,4,30,0,20,3,63,0,MPL-2.0,wasm|deep-learning|microservices|fine-tuning,2024-02-07,2024-12-20,1772,0,,0,0,0,0,0,main,0,0,175
auto-wave-ai,TypeScript,Scalable framework for real-time analytics,10,0,2,0,22,0,15,6,1467,1,ISC,api|typescript,2023-02-25,2024-11-20,2434,0,,0,0,0,1,0,main,0,0,5789
quick-vault-bench,Java,Batteries-included framework for container orchestration,16,6,0,0,2,0,1,4,865,18,MIT,microservices|android|backend|enterprise|tool,2022-10-02,2024-12-01,291,1,90.0,0,0,1,0,0,main,0,1,6703
magic-forge-light,Java,High-performance CLI for message queuing,146,46,12,14,110,6,67,12,753,9,Apache-2.0,android|web,2021-12-13,2024-11-22,3046,0,,0,1,0,0,0,master,0,0,1154
smart-core-stack,Python,lightweight server built with Python,0,0,2,0,3,0,2,1,104,6,None,machine-learning|api|database|cloud|react,2024-06-13,2024-08-14,1810,0,,0,1,0,1,1,main,0,0,6134
open-pipe-hub,Java,library framework for building API development,1,0,0,4,15,1,4,1,200,25,GPL-3.0,android|backend|typescript|docker,2022-08-27,2024-12-21,517,1,72.5,0,0,1,0,1,main,0,0,982
simple-forge-craft,Kotlin,Batteries-included SDK for authentication,32,12,4,3,38,0,25,3,99,0,Apache-2.0,backend|spring,2023-12-29,2024-10-22,123,1,49.8,0,0,1,0,0,main,0,0,1427
micro-hub-api,C++,Batteries-included pipeline for container orchestration,9,0,0,3,28,0,13,2,174,2,None,graphics|embedded|game-engine,2024-10-19,2024-11-06,2890,1,42.6,0,0,1,0,0,main,0,1,1000
react-forge-api,PHP,real-time server built with PHP,0,5,2,15,126,7,96,1,127,11,MPL-2.0,cms|mlops,2023-07-25,2024-09-18,1518,0,,0,0,0,0,0,develop,0,0,1395
magic-pipe-ui,TypeScript,Fast and lightweight SDK for task scheduling,1,0,1,20,86,5,31,1,175,12,MIT,api|education|systems|serverless|pytorch,2022-07-16,2024-10-20,1280,0,,0,0,1,0,0,develop,0,1,1740
pro-lens-api,Java,Production-ready platform for file management,23,7,6,1,8,0,4,2,289,3,MIT,spring|backend|enterprise,2023-12-08,2024-10-24,217,0,,0,0,0,0,0,main,0,0,1450
mini-craft-dev,Python,pipeline framework for building real-time analytics,11,5,0,4,15,1,10,7,557,19,BSD-3,data-science|kubernetes|typescript,2022-04-10,2024-12-28,17014,1,37.4,0,1,0,0,0,main,0,0,9853
easy-agent-api,TypeScript,Fast and lightweight dashboard for task scheduling,28,13,1,19,153,6,56,9,1628,23,GPL-3.0,api|angular|web|frontend,2022-11-01,2024-10-29,342,0,,0,0,0,0,0,master,0,0,5653
py-pipe-guard,Java,Fast and lightweight framework for file management,49,13,4,0,17,0,12,4,240,1,ISC,android|spring,2024-04-21,2024-11-25,612,0,,0,0,1,0,0,develop,0,0,7692
fast-forge-lab,JavaScript,Modern dashboard written in JavaScript,3,0,0,8,77,2,38,1,68,1,BSD-3,typescript|javascript,2024-11-08,2024-11-15,3397,0,,0,0,0,0,0,develop,0,0,27385
magic-forge-forge,Python,real-time toolkit built with Python,7,3,2,0,2,0,0,6,1601,18,GPL-3.0,api|data-science|etl|education,2022-10-23,2024-11-29,1227,1,60.7,0,0,1,1,0,main,0,0,28607
hyper-graph-dev,C++,toolkit framework for building file management,2,0,0,2,11,0,6,3,655,2,None,game-engine|deep-learning|performance,2022-12-26,2024-12-22,1326,0,,0,1,0,1,1,main,0,0,5248
turbo-form-cli,TypeScript,Batteries-included CLI for authentication,25,0,4,0,15,0,4,4,113,2,BSD-3,api|angular|graphics|automation|python,2024-07-20,2024-11-25,272,0,,0,0,1,0,0,main,0,0,6634
mini-edge-ai,TypeScript,real-time engine built with TypeScript,0,0,0,3,35,0,26,1,54,0,BSD-3,web|angular|api|react|frontend,2024-09-13,2024-11-02,214,0,,0,0,0,1,0,main,0,0,24157
fast-lab-ui,JavaScript,library framework for building data processing,128,19,0,3,12,1,6,13,2192,6,MIT,frontend|data-science|rag|computer-vision,2024-03-28,2024-10-22,1971,0,,0,0,1,0,0,main,0,0,9843
deep-graph-api,Go,Production-ready framework for ML model deployment,0,8,4,0,3,0,2,1,114,2,MIT,microservices|kubernetes|desktop,2022-11-25,2024-12-11,614,0,,0,0,1,0,0,main,0,0,6566
super-pipe-lab,TypeScript,Modern library written in TypeScript,31,20,0,6,22,2,13,7,340,2,MIT,react|api|education,2024-07-17,2024-12-12,11555,0,,0,0,1,1,0,main,0,0,1787
nano-dash-bridge,Java,Production-ready pipeline for API development,0,0,0,5,38,1,29,1,91,5,GPL-3.0,spring|backend|javascript,2021-10-31,2024-12-27,247,1,72.8,0,0,0,1,0,main,0,0,298
pro-sync-app,Go,cloud-native platform built with Go,1,1,0,2,26,0,14,1,43,38,MIT,microservices|javascript|observability|data-pipeline|flutter,2021-08-18,2024-12-05,645,0,,0,0,0,0,0,main,0,0,855
smart-craft-scan,Python,tool framework for building data processing,4,5,0,1,32,0,14,3,54,2,MIT,api|web|machine-learning|observability|rag,2024-06-16,2024-12-17,1383,0,,1,1,0,0,0,develop,0,0,2771
open-bot-storm,C,High-performance toolkit for real-time analytics,2,4,1,4,33,0,11,1,21,1,BSD-3,embedded|networking|etl|framework,2024-10-06,2024-12-17,631,1,65.1,0,1,1,0,0,master,0,0,6840
go-core-lens,Python,Production-ready engine for file management,7,1,0,4,11,1,4,4,218,1,MIT,data-science|web|machine-learning|rest-api,2024-08-14,2024-12-30,434,0,,0,1,0,0,0,master,0,0,649
next-craft-pipe,Java,Batteries-included CLI for ML model deployment,16,3,1,4,71,1,53,5,1647,55,MIT,android|enterprise|kubernetes,2017-01-14,2024-10-08,1280,0,,1,0,0,0,0,develop,0,1,43559
smart-forge-api,JavaScript,Fast and lightweight server for ML model deployment,15,3,5,0,4,0,3,5,376,0,MIT,nodejs|frontend|web|typescript|react,2024-07-16,2024-12-02,13280,0,,0,0,0,0,0,main,0,0,4930
awesome-graph-bot,Java,Production-ready engine for message queuing,2,0,0,0,7,0,2,2,111,3,ISC,microservices|spring|enterprise|backend,2024-08-18,2024-09-01,498,0,,0,0,0,0,0,main,0,0,1868
nano-edge-cli,JavaScript,A distributed dashboard for real-time analytics,3,0,0,2,17,0,7,3,268,0,MIT,web|graphics,2024-09-28,2024-11-23,158,0,,0,0,0,0,0,master,0,0,1777
