stars,forks,language,total_commits,issues_count,team_size,KLOC,Effort_pm
8,8,Java,46,3,3,2.3,0.6351523361386425
22,6,Rust,156,5,3,7.8,2.142899845730161
0,7,TypeScript,264,0,1,13.2,4.515383502875261
4,1,JavaScript,545,3,4,27.25,9.872157129143787
7,0,C++,146,16,4,7.3,1.3520563549646036
9,0,Go,610,4,5,30.5,9.191280649981298
15,11,Java,1473,9,3,73.65,23.41578348233792
7,0,Go,293,1,2,14.65,4.628248353530031
36,19,JavaScript,302,3,3,15.1,5.15437919300846
5,0,C++,81,3,1,4.05,2.9574675727509816
2,10,TypeScript,61,0,2,3.05,2.027784684559708
2,0,TypeScript,59,6,2,2.95,0.7085695043379892
552,117,Python,65,9,5,3.25,0.1
5,13,Go,186,3,3,9.3,3.571093623888845
25,3,Rust,573,0,6,28.65,6.505601957242016
102,30,TypeScript,1226,1,12,61.3,19.24969749237771
6,0,Kotlin,52,2,1,2.6,2.77237652018623
4,0,Swift,64,5,1,3.2,0.1
146,45,Python,1333,4,5,66.65,19.570324727936
9,0,C++,56,2,2,2.8,2.2140413694684073
25,0,TypeScript,124,2,2,6.2,3.617845773589962
4,0,R,1074,0,4,53.7,14.419637781104928
32,11,JavaScript,4915,0,10,245.75,77.08855771900417
5,0,JavaScript,65,9,3,3.25,1.8537379577459343
16,4,Java,666,1,6,33.3,9.608006902057477
58,14,JavaScript,1620,2,7,81.0,22.857726517721467
8,0,C++,283,2,4,14.15,2.9051804193401587
119,43,Java,376,5,12,18.8,7.376794557747058
2,0,JavaScript,484,7,2,24.2,6.7336207199873535
114,18,Java,1664,0,6,83.2,25.07282015571366
16,8,Scala,2227,4,7,111.35,34.93926767200762
0,7,PHP,66,1,1,3.3,1.1479464533964294
9,4,Java,143,2,1,7.15,2.103634376351217
0,0,JavaScript,69,1,1,3.45,1.1307931276245928
1,0,Python,295,0,1,14.75,4.0274517874219535
0,0,Kotlin,17,4,1,0.85,0.6735365606236998
22,11,C#,1010,3,8,50.5,15.952310782947974
39,5,Go,736,10,6,36.8,10.560678396200688
5,1,Kotlin,319,2,2,15.95,4.7145495255102015
5,0,Python,187,10,4,9.35,3.476559829285806
25,0,C++,636,2,7,31.8,10.643203724500422
2,0,JavaScript,30,2,2,1.5,1.380347879638504
0,0,Python,207,0,1,10.35,2.6029740571364632
1,0,Java,13,0,1,0.65,0.1
56,2,TypeScript,973,6,5,48.65,14.64210870544354
3,0,Shell,75,2,3,3.75,1.0345576071170255
28,15,JavaScript,165,1,4,8.25,2.2662603789429863
87,21,PHP,47,14,3,2.35,1.8861079529805338
0,4,C#,59,4,1,2.95,2.3618587231539516
12,0,C++,940,11,2,47.0,12.697363739054147
15,0,C,526,15,5,26.3,8.696132519120301
2,0,TypeScript,121,4,1,6.05,2.038539757396949
16,11,TypeScript,88,0,3,4.4,0.7309857922011084
4,5,Python,140,7,4,7.0,1.4154587444769535
16,0,JavaScript,966,14,4,48.3,15.298444371119892
2,2,Kotlin,268,5,2,13.4,5.569161884404423
68,29,Java,3543,2,9,177.15,54.983749044780296
127,29,TypeScript,1576,9,10,78.8,23.821766700782742
1,0,JavaScript,264,6,1,13.2,3.5915258793980693
31,0,Java,116,1,6,5.8,2.1057558940673347
7,0,C#,1202,1,5,60.1,18.221538441838266
1,3,JavaScript,237,3,1,11.85,3.3478911704558603
2,10,Ruby,89,0,1,4.45,3.5513106991842545
79,16,Rust,912,2,5,45.6,12.333633111953867
9,0,PHP,161,9,2,8.05,2.180981070922733
1,12,JavaScript,69,6,1,3.45,1.10646531138561
11,3,Rust,432,8,7,21.6,6.4536334173958485
31,0,Python,229,5,5,11.45,3.8656966590308057
6,1,TypeScript,241,0,4,12.05,4.146264932300232
2,5,C#,164,2,1,8.2,2.097302004652156
58,11,Rust,198,6,8,9.9,3.0439051730084725
386,86,JavaScript,550,20,3,27.5,7.606391607694705
8,0,Kotlin,35,1,1,1.75,1.484669993340249
13,0,Python,650,2,3,32.5,7.709429161725906
2,0,Go,140,0,2,7.0,3.796352267716256
22,4,Lua,262,4,1,13.1,4.222188038966215
12,4,Go,281,19,3,14.05,5.820954395055594
0,3,PHP,186,1,1,9.3,0.8605945452555395
8,14,Go,120,3,2,6.0,1.378709269844751
2,0,PHP,229,0,1,11.45,2.8237214556484056
4,0,Rust,420,5,2,21.0,6.0095441388115844
8,0,C++,118,2,1,5.9,1.490243935646027
2,6,JavaScript,406,4,1,20.3,3.986172076370101
51,8,C#,2875,3,10,143.75,46.012816454162426
3,0,JavaScript,163,4,2,8.15,3.3999442335426258
15,11,Lua,497,1,6,24.85,8.381244994394972
1,0,JavaScript,47,2,1,2.35,2.5355106129178626
33,8,JavaScript,1864,2,8,93.2,28.630092836656814
7,8,Kotlin,47,3,1,2.35,0.34521840033625145
2,0,JavaScript,85,28,2,4.25,1.7038117967376882
172,11,TypeScript,597,11,11,29.85,8.679686679764067
4,0,C#,363,2,3,18.15,6.447395523897047
4,4,Python,72,3,1,3.6,2.8459540302997057
15,0,Python,166,1,4,8.3,2.025280801406759
13,7,Java,191,10,1,9.55,1.7707438626794254
14,7,JavaScript,245,1,3,12.25,5.330337368072827
56,12,JavaScript,380,6,2,19.0,5.20779318087376
24,8,Python,303,2,1,15.15,3.660378169492703
8,1,TypeScript,168,5,2,8.4,4.312940864634093
13,0,JavaScript,1224,2,5,61.2,18.051091965481607
2,0,Python,60,3,1,3.0,1.3002776666010563
25,0,Rust,1847,2,8,92.35,28.40272978618487
8,1,Rust,144,2,4,7.2,3.4294162030752933
5,0,Python,38,9,2,1.9,1.205982009329941
27,5,JavaScript,398,2,5,19.9,5.150762670287678
134,20,Kotlin,1117,7,7,55.85,16.936323249397983
19,0,Go,489,7,3,24.45,7.599577744259638
2,0,TypeScript,24,28,1,1.2,1.4939298076783367
4,0,Java,79,4,1,3.95,0.1
57,5,JavaScript,1190,10,6,59.5,18.692073472727618
2,0,PHP,216,1,1,10.8,2.2881206447124334
9,2,C,160,7,1,8.0,2.345383677567042
5,0,C,1286,3,3,64.3,18.813567340722454
1,0,JavaScript,316,0,1,15.8,3.3070481871633732
7,0,JavaScript,241,8,2,12.05,2.975647232480919
2,5,Python,63,0,1,3.15,0.1
8,0,JavaScript,1032,9,6,51.6,17.26902959773071
35,4,JavaScript,3795,2,9,189.75,57.57786796885677
12,5,Rust,344,11,2,17.2,2.8219808307137813
3,0,JavaScript,79,13,1,3.95,1.762731083159152
0,5,C,274,1,1,13.7,6.378158594767626
30,7,Python,1795,3,6,89.75,27.243256984728564
54,16,Python,835,1,10,41.75,13.051233556601442
0,11,Kotlin,269,1,1,13.45,4.5967205414477466
14,9,C++,592,4,5,29.6,7.156143233835992
3,0,TypeScript,111,1,3,5.55,2.6382429588811407
1,0,Go,117,2,1,5.85,0.1
0,12,JavaScript,95,7,1,4.75,0.8593649791863168
49,0,Python,204,1,2,10.2,4.112054806996709
0,0,Java,36,18,1,1.8,0.9602527948417232
4,7,TypeScript,77,10,1,3.85,2.073884997179132
162,26,Rust,512,0,7,25.6,8.541588028179973
0,3,JavaScript,17,11,1,0.85,0.9366070236332729
0,3,C++,124,1,1,6.2,2.549343661228481
2,0,Ruby,56,4,1,2.8,3.373733883753753
154,20,Python,1629,10,11,81.45,25.000024769746396
24,9,Python,1348,2,9,67.4,21.78010822794333
13,0,TypeScript,1111,3,5,55.55,15.091546618783118
34,8,Ruby,748,9,8,37.4,12.841000170787751
3,8,Rust,20,0,1,1.0,0.43932816537383035
13,0,C++,376,6,2,18.8,5.046729673636266
7,10,TypeScript,756,1,6,37.8,10.933109947705603
3,2,JavaScript,1213,0,4,60.65,18.02888791674318
12,2,Go,1164,11,3,58.2,18.296332622524233
27,0,JavaScript,316,1,8,15.8,3.5869962965394357
7,12,C#,350,1,2,17.5,5.247425328259715
3,0,JavaScript,74,0,1,3.7,2.2056953681732
0,0,JavaScript,23,21,1,1.15,0.2173302881156287
11,6,Java,281,1,4,14.05,3.3923533485048836
2,0,Java,34,4,1,1.7,0.32153290963537406
5,0,Rust,186,6,2,9.3,3.2404187700331075
6,5,TypeScript,891,4,3,44.55,14.561228245896187
4,0,C,231,1,2,11.55,3.400626968887967
7,0,Swift,69,0,1,3.45,1.3910881246763702
40,10,Kotlin,293,4,10,14.65,5.142138521116075
13,6,Rust,888,4,7,44.4,14.319525034981858
22,12,Rust,264,12,8,13.2,4.591776681552741
16,4,Rust,467,0,6,23.35,5.866556810172546
0,2,TypeScript,34,0,1,1.7,0.42621106332674513
4,14,JavaScript,822,2,4,41.1,11.503625214220419
2,0,Go,345,4,2,17.25,3.564318374493835
13,6,Python,480,6,4,24.0,6.808185654857109
154,38,Python,789,6,10,39.45,10.689074998492783
1,9,Kotlin,34,6,1,1.7,0.1
7,0,Python,19,0,1,0.95,0.1
8,3,Java,1032,0,6,51.6,15.77703984153352
4,2,Rust,239,1,2,11.95,3.055344824703642
12,1,JavaScript,34,10,1,1.7,0.16630465039210873
4,0,Scala,1797,0,4,89.85,25.521433296155795
8,1,JavaScript,919,8,5,45.95,13.713247062755283
18,12,Scala,940,8,6,47.0,13.649193691658608
6,12,Ruby,333,5,5,16.65,3.6162912976267347
20,0,JavaScript,1047,0,7,52.35,14.189853233944133
14,1,Python,436,5,1,21.8,6.552332832823095
1,0,JavaScript,67,1,1,3.35,0.1
3,13,TypeScript,77,3,1,3.85,0.9603944671216804
12,4,JavaScript,423,3,6,21.15,6.726230068985903
4,5,R,320,0,1,16.0,4.399047340572829
0,3,JavaScript,206,28,1,10.3,5.6609658646636625
13,13,Swift,490,6,6,24.5,6.399775842329957
19,2,Python,150,1,2,7.5,2.0043174831295945
1,0,Lua,66,1,1,3.3,1.4391722964569702
73,34,JavaScript,512,12,3,25.6,8.597632882118237
8,5,TypeScript,146,18,1,7.3,1.8840022952821658
1,2,Go,93,5,1,4.65,0.1
3,8,Python,1256,4,3,62.8,17.492057691828663
5,4,PHP,50,0,3,2.5,0.4527310547029818
1,8,JavaScript,390,2,1,19.5,3.9251296760892345
7,1,Go,1070,3,5,53.5,16.763417716474695
48,12,Go,405,4,6,20.25,5.861609813251636
153,20,Rust,2293,23,14,114.65,35.32131596633858
43,7,Python,107,2,1,5.35,1.0768729426003647
5,0,Python,18,15,1,0.9,0.8003869577958791
26,2,Python,661,4,8,33.05,10.589922488934361
18,5,JavaScript,648,3,8,32.4,9.024766514412502
33,6,Python,2679,0,7,133.95,39.89861484892137
10,3,C,378,5,2,18.9,5.138028457659157
0,2,Java,21,3,1,1.05,0.9068837362535995
22,7,Rust,56,6,3,2.8,2.1903951589997788
11,1,TypeScript,236,4,3,11.8,3.7942453933772584
24,0,JavaScript,947,9,7,47.35,14.740106117338097
0,0,Java,59,0,1,2.95,0.735777424619315
6,0,JavaScript,303,5,4,15.15,4.687866010711777
1,0,TypeScript,321,7,1,16.05,3.164902641121448
0,0,Java,131,1,1,6.55,1.5816473861752793
0,0,Java,258,0,1,12.9,3.8405063280825673
40,4,Lua,3479,12,7,173.95,53.925054053583146
13,0,JavaScript,436,3,5,21.8,5.662198520424993
7,13,Java,98,10,3,4.9,1.2721346739102424
1136,389,Python,2506,7,11,125.3,38.928633894438285
2,7,TypeScript,811,2,3,40.55,11.588404683777503
6,0,C#,132,7,2,6.6,1.3146324396709943
13,12,Python,345,2,1,17.25,5.035530904400737
24,0,Go,106,2,5,5.3,3.471658380892811
5,1,TypeScript,631,19,4,31.55,9.990286726019537
14,0,Python,287,0,7,14.35,4.7497227321096265
3,13,Shell,640,1,3,32.0,10.718852113349438
82,5,TypeScript,2443,6,10,122.15,38.728393416370366
7,5,PHP,142,6,1,7.1,1.1313698888730062
57,15,TypeScript,499,8,8,24.95,9.35458500210077
10,2,Shell,848,3,5,42.4,14.226047946765307
34,5,JavaScript,739,3,6,36.95,12.220089626043348
25,13,TypeScript,2625,0,8,131.25,39.92326905853506
1,3,Ruby,35,0,2,1.75,0.47899202558142945
3,1,TypeScript,709,12,4,35.45,12.290826880643792
4,3,TypeScript,60,3,1,3.0,2.461713503499379
6,9,R,71,0,1,3.55,1.1434825333356908
45,7,Go,125,14,2,6.25,1.6271861442445896
9,0,C++,204,1,2,10.2,3.503093101462987
9,0,Rust,1030,5,5,51.5,15.649433068056837
1,0,Swift,26,5,1,1.3,1.6193469962790537
7,0,Kotlin,706,22,3,35.3,10.969409577973957
107,6,Go,1403,1,10,70.15,22.5970682594714
16,2,JavaScript,240,2,3,12.0,3.6019425096783397
4,1,Python,627,2,4,31.35,8.17105730581452
27,5,Rust,234,5,3,11.7,3.663335882918327
1,0,Swift,320,3,1,16.0,4.534947954150134
14,9,Java,1306,2,7,65.3,18.55246468320029
2,3,Python,404,6,2,20.2,4.317499585890097
0,7,JavaScript,136,5,1,6.8,2.1761022689762903
9,4,Java,243,3,1,12.15,3.2532188073326416
21,0,Swift,1251,2,6,62.55,20.09841696336058
28,9,Python,1221,1,7,61.05,19.474177522553735
52,11,Rust,1694,1,10,84.7,25.552933489282637
5,4,Ruby,62,2,1,3.1,0.1
3,4,Shell,999,1,3,49.95,13.100852241006832
18,4,Python,129,10,3,6.45,0.12448040205612632
15,1,C,123,2,3,6.15,3.2286593048495487
2,0,Rust,181,10,2,9.05,1.596978249349417
25,0,Ruby,279,4,8,13.95,3.404956121545045
78,0,Python,1155,1,6,57.75,16.630350273081973
30,2,Java,180,1,1,9.0,3.0781563463815127
5,1,Rust,408,0,3,20.4,6.3120022589463725
29,7,JavaScript,1024,1,6,51.2,15.06322702872802
6,4,TypeScript,1896,7,5,94.8,29.55795115993469
3,0,Go,151,1,2,7.55,1.8850542412982023
171,6,Go,3042,10,10,152.1,48.1909066691931
13,3,Python,885,8,7,44.25,15.00779043945925
49,3,TypeScript,1771,2,4,88.55,26.82433564877411
9,0,JavaScript,214,0,1,10.7,3.237479412293312
3,0,C,338,0,3,16.9,4.888449912507991
18,10,Julia,1459,5,6,72.95,23.529280692813874
32,14,JavaScript,1026,9,9,51.3,17.052090332971307
21,7,Python,1031,5,3,51.55,16.5442130466364
6,0,JavaScript,195,1,3,9.75,1.9398355218615513
3,0,Java,50,21,1,2.5,1.4288609167522535
3,0,Kotlin,251,3,3,12.55,4.205463468375857
0,3,Java,88,1,1,4.4,1.9600504088589568
21,9,Python,1042,1,5,52.1,16.55571013461482
13,6,Python,672,0,4,33.6,8.238669990636893
3,7,JavaScript,516,11,2,25.8,8.687470406537944
5,10,Swift,70,4,1,3.5,0.1
20,4,Rust,444,0,6,22.2,7.252144543778654
8,15,Go,1245,1,3,62.25,18.5204788088659
133,15,JavaScript,1375,10,5,68.75,19.321036053435623
1,0,C,187,9,1,9.35,1.4634977901270196
2,1,JavaScript,233,15,3,11.65,2.8111992981132197
26,5,Swift,238,1,9,11.9,3.9489165371914456
13,1,Scala,171,5,7,8.55,2.042769160839276
7,0,Java,88,2,4,4.4,0.1
7,11,Scala,805,6,5,40.25,10.295083008015713
2,0,JavaScript,128,0,2,6.4,0.4501151978848432
2,0,Rust,137,8,1,6.85,1.158115759955429
8,8,Python,79,0,2,3.95,0.40028881050966914
3,4,Java,1449,18,3,72.45,21.381438474263284
1,5,JavaScript,300,8,1,15.0,6.4511604054509135
27,10,Python,4281,2,8,214.05,67.45694760511138
231,49,Python,328,10,15,16.4,5.193272432503024
7,1,JavaScript,401,6,3,20.05,5.23471156786431
5,0,Go,445,6,4,22.25,7.392199134915292
3,1,Java,42,5,1,2.1,0.3481968320944534
2,3,JavaScript,131,7,1,6.55,3.835539366680245
7,6,R,405,1,3,20.25,6.554413390505916
6,1,Shell,252,2,5,12.6,2.2568821315922865
1,3,Python,107,12,2,5.35,2.7059706904777343
9,0,TypeScript,1148,5,4,57.4,16.446630379289154
29,10,Rust,529,6,6,26.45,10.238755432401621
1,3,C#,68,6,1,3.4,1.4044241490649712
22,0,TypeScript,3185,1,8,159.25,47.76544371346996
6,4,C#,483,0,5,24.15,7.165490303163883
1,5,Python,193,10,1,9.65,2.30352844441277
5,1,JavaScript,47,15,1,2.35,1.1570111611326612
5,0,C#,266,3,1,13.3,2.9858439249103172
3,1,Rust,399,3,3,19.95,5.407565559920963
6,3,Swift,67,0,4,3.35,1.3544855326321072
0,0,Python,516,9,1,25.8,7.859528807454213
80,0,Python,146,1,9,7.3,2.411013402825215
6,4,Python,415,3,2,20.75,7.779793423587547
8,4,JavaScript,99,8,4,4.95,2.6590110447200797
4,11,Python,135,0,3,6.75,4.087199045273795
1,3,Java,112,11,1,5.6,1.8503605087290522
24,0,Java,887,2,3,44.35,13.46248835000914
7,12,Rust,61,3,5,3.05,0.47412547309197756
2,5,TypeScript,47,3,2,2.35,0.868373525521326
93,3,Python,264,4,2,13.2,5.4827897139103845
19,0,C++,3158,9,6,157.9,46.683004610303286
7,0,Python,420,1,3,21.0,5.6368410978245365
28,13,Kotlin,400,2,5,20.0,5.409544743137234
27,0,Python,348,10,2,17.4,4.995349959932846
6,1,Go,46,6,3,2.3,2.430524511655621
34,13,Scala,295,2,8,14.75,6.531003060738218
9,0,Go,200,2,1,10.0,1.9911035630270926
3,4,Rust,150,11,2,7.5,0.8215546495532986
22,7,C++,427,4,6,21.35,6.63025780154617
6,0,Python,163,6,1,8.15,3.477881281138931
11,0,C++,1368,9,7,68.4,20.069547216951424
15,0,Scala,530,3,6,26.5,9.766148715355218
877,226,Julia,1382,30,14,69.1,21.63605066003284
43,6,Java,1210,5,6,60.5,17.124441152021788
1,1,TypeScript,178,13,1,8.9,4.698225394169652
0,0,Ruby,58,1,1,2.9,0.1
40,8,Go,100,2,2,5.0,1.0869543001581135
6,1,JavaScript,1096,4,4,54.8,15.715510420796083
0,1,Python,223,21,1,11.15,3.457065186409728
20,0,Python,1636,0,6,81.8,25.6402622733991
24,9,Java,821,3,5,41.05,11.239133982761688
2,6,Python,58,0,1,2.9,0.9109870699710126
10,0,Python,93,5,7,4.65,2.329947458634486
32,9,Python,3109,14,10,155.45,48.75072287274353
1,4,C,240,8,1,12.0,2.971844083502214
1,2,Python,119,5,1,5.95,1.3266330828602941
1,8,Python,36,7,1,1.8,2.1106687805475906
11,0,Java,33,1,4,1.65,0.906441197070941
0,0,JavaScript,138,15,1,6.9,0.4237461929036952
9,0,Dart,123,0,3,6.15,3.2603766793386457
4,4,C,660,5,3,33.0,8.86036615466243
7,0,TypeScript,562,2,4,28.1,7.79956604198089
1,0,Java,370,10,1,18.5,4.398013369153571
5,9,TypeScript,96,20,4,4.8,3.4865132054245938
8,10,Python,409,0,4,20.45,4.532236278779816
0,0,JavaScript,179,2,1,8.95,3.32699610440449
0,0,Python,142,0,1,7.1,1.961876404978121
158,55,Python,1295,5,5,64.75,20.06992357454649
0,2,Go,43,0,1,2.15,0.1
45,17,Python,429,12,9,21.45,7.530981548388457
16,5,Python,318,1,6,15.9,3.9925532557006367
0,0,Java,308,5,1,15.4,5.300343009937512
2,0,Java,346,6,2,17.3,2.7622241080872842
94,24,Python,241,3,12,12.05,2.935846323037895
0,0,Python,165,12,1,8.25,1.97263634753993
18,8,JavaScript,233,0,2,11.65,1.9994766411771947
14,4,JavaScript,1130,9,5,56.5,17.22097506196498
15,0,PHP,96,3,3,4.8,2.718126410857657
12,11,C,373,8,3,18.65,5.382024704299036
24,4,TypeScript,1564,11,8,78.2,25.27584100919624
9,4,TypeScript,445,0,6,22.25,4.707056886197433
5,3,C#,364,5,4,18.2,5.419628391165505
17,0,Rust,650,0,3,32.5,9.508479209590048
6,0,JavaScript,535,1,2,26.75,7.960878955858871
9,0,Python,196,3,1,9.8,0.3995784274947076
13,1,TypeScript,237,1,1,11.85,2.2285934114874104
1,1,Go,30,1,1,1.5,1.3464447006446811
9,3,Python,186,1,5,9.3,1.8369820948205544
2,6,JavaScript,191,1,1,9.55,2.0925642623206375
1,0,JavaScript,73,9,1,3.65,0.1
5,0,JavaScript,1231,4,5,61.55,16.481915533258707
1,2,Java,73,13,1,3.65,2.0482796015079385
1,1,Rust,102,1,1,5.1,0.7592796181831387
20,0,Java,251,3,5,12.55,2.7768225870355305
11,8,JavaScript,1750,3,7,87.5,23.51354602807115
0,7,Python,72,4,1,3.6,2.2815299444587174
255,78,Swift,193,3,3,9.65,4.174344066900879
1,0,Java,134,7,1,6.7,0.1
4,1,Python,47,1,2,2.35,2.3567948582531906
1,2,JavaScript,482,1,2,24.1,5.542535069728249
10,1,PHP,1021,5,4,51.05,14.105961788219128
9,7,Ruby,356,6,5,17.8,6.099236310632816
13,1,Kotlin,226,10,6,11.3,3.146347294256883
8,11,Rust,78,1,1,3.9,3.4654438814136697
388,33,TypeScript,1321,8,17,66.05,21.82571709838879
30,5,TypeScript,119,2,6,5.95,1.3371648177552797
53,16,JavaScript,206,4,10,10.3,4.6307675033501985
1,7,Rust,66,3,1,3.3,1.8115890272241364
22,11,Go,1006,2,5,50.3,15.421783343442458
108,18,Python,92,2,5,4.6,1.3430748410341808
17,0,Scala,84,9,2,4.2,0.9835542002422468
0,0,TypeScript,197,8,1,9.85,3.989383469656101
37,0,Python,1001,8,2,50.05,14.607565231459036
5,1,JavaScript,152,2,1,7.6,1.9549910179365704
11,1,Kotlin,1253,3,4,62.65,16.70933551559224
1,0,C,142,16,1,7.1,1.1055298686908135
0,5,Java,26,1,1,1.3,0.1
0,0,Dart,224,8,1,11.2,3.322465764186899
8,11,Kotlin,725,3,2,36.25,9.92450856468406
0,0,Swift,138,0,1,6.9,1.6906302421022357
3,0,Kotlin,104,2,1,5.2,0.1
6,0,TypeScript,14,3,1,0.7,0.5818912122482682
16,8,Ruby,65,0,2,3.25,1.5026494695940216
148,24,Go,2045,5,5,102.25,29.71584354994843
28,5,C#,228,0,1,11.4,3.174901823532835
3,0,Python,1040,11,3,52.0,16.867658432843534
17,11,C#,1650,8,5,82.5,24.602105457512387
13,0,Dart,58,1,1,2.9,0.1
5,6,JavaScript,259,7,3,12.95,3.0999764380084502
31,6,Lua,1778,2,8,88.9,24.853833716159475
6,2,TypeScript,429,5,3,21.45,4.826956054861398
17,10,JavaScript,151,9,8,7.55,0.509364147948776
3,2,Python,128,1,1,6.4,0.4349228129044831
12,0,PHP,223,3,5,11.15,3.1295739499767303
5,7,Go,136,11,3,6.8,1.9506339787914075
6,2,JavaScript,740,2,3,37.0,10.510660686915086
11,19,Rust,194,5,4,9.7,4.795215046701047
14,0,JavaScript,2382,0,5,119.1,35.170860875350044
53,0,Java,2561,10,11,128.05,41.2778580967632
11,7,Kotlin,637,5,3,31.85,9.335123155269624
11,0,C++,1114,1,5,55.7,16.752366998129336
0,3,Ruby,77,7,1,3.85,0.7288304602977028
31,0,Go,285,8,4,14.25,4.307875970859358
15,2,R,128,4,5,6.4,1.7078612541313527
0,2,JavaScript,85,7,1,4.25,0.1
111,34,JavaScript,2017,2,13,100.85,29.721480140156217
6,3,Python,1735,0,4,86.75,27.2347546258352
0,0,Go,182,11,1,9.1,3.0372443245508602
158,54,Rust,733,19,7,36.65,10.208886035021514
2,7,C#,79,2,1,3.95,1.4789661417409463
14,0,JavaScript,2344,5,6,117.2,33.3335454342901
21,0,Python,645,2,4,32.25,7.493402546725637
3,6,Rust,59,2,3,2.95,2.0274835358138823
23,0,R,1751,2,8,87.55,27.07899465889793
14,8,JavaScript,70,5,1,3.5,0.1
15,1,JavaScript,84,4,1,4.2,0.8859237788192107
12,0,JavaScript,92,0,4,4.6,2.288748223333975
12,10,TypeScript,139,9,2,6.95,0.4490855535081899
28,14,JavaScript,59,0,3,2.95,1.301525755157733
2,1,TypeScript,253,4,1,12.65,3.8046020836015035
9,0,Rust,792,0,5,39.6,11.189585150296471
6,4,TypeScript,146,7,1,7.3,1.8796738458942484
8,0,TypeScript,273,5,6,13.65,2.822827236670608
28,0,Python,624,16,6,31.2,10.20322013783446
9,1,C,551,2,5,27.55,5.928502492095282
6,10,TypeScript,55,9,1,2.75,1.5845730120236308
13,0,JavaScript,467,6,2,23.35,6.126175926092914
26,0,Python,95,8,4,4.75,1.8358430851349348
97,31,Rust,234,12,12,11.7,4.836813905294591
2,3,Kotlin,301,9,2,15.05,4.553470005954925
33,5,Python,469,13,4,23.45,5.428892533658211
7,7,Python,99,0,3,4.95,0.6635162142364648
70,12,Python,3706,9,7,185.3,56.53725563526123
16,0,Rust,357,0,3,17.85,4.136395139276229
2,0,C,249,0,3,12.45,2.489763658620369
18,5,TypeScript,879,16,6,43.95,12.080223537583421
8,0,TypeScript,424,5,3,21.2,5.42317558012389
3,0,Ruby,236,0,1,11.8,2.5422887995447785
8,0,C#,25,1,1,1.25,0.7607092586128291
8,5,JavaScript,1571,4,4,78.55,21.438135879704515
1,2,Python,409,2,1,20.45,4.57930491024116
76,14,TypeScript,556,8,8,27.8,9.059571289496263
5,0,Ruby,433,0,4,21.65,7.438833618352745
2,6,C++,771,1,2,38.55,11.446796973825863
2,1,C++,283,1,2,14.15,4.7608568827761495
5,6,Swift,259,15,3,12.95,4.887919260226636
134,0,JavaScript,2711,1,13,135.55,43.00128931027056
16,4,JavaScript,1112,1,3,55.6,13.811137951426419
0,0,Python,56,5,1,2.8,1.7380790097522605
0,0,Kotlin,161,5,1,8.05,4.329554608451037
22,7,Go,323,0,3,16.15,4.035495628526396
4,2,JavaScript,309,5,1,15.45,3.7597459892586573
43,3,Python,299,6,7,14.95,5.273423884447324
2,0,C#,477,3,2,23.85,5.855383873477949
22,0,C#,59,1,2,2.95,0.1
1,0,C++,42,4,1,2.1,0.36284980183206794
6,6,JavaScript,67,0,2,3.35,1.0728816055605988
6,0,C,97,2,1,4.85,1.6397841615807451
8,6,Ruby,1480,3,6,74.0,22.55188016374049
22,9,Rust,125,7,3,6.25,1.5901088840182906
0,4,Rust,280,2,1,14.0,4.556742837348205
2,1,C,140,3,1,7.0,0.1
0,0,C,69,8,1,3.45,1.2042611698269456
25,2,Go,28,1,1,1.4,0.27355074876945756
9,4,TypeScript,435,15,1,21.75,7.313347609223739
27,0,TypeScript,224,11,5,11.2,2.938626724435351
1,6,PHP,13,14,1,0.65,0.1
1,0,Rust,190,2,1,9.5,2.4116461961186166
9,2,Python,154,1,2,7.7,3.1091633242175223
10,1,Python,792,7,4,39.6,11.125137650308723
3,0,C,386,4,3,19.3,4.731164855039397
9,0,Scala,1155,6,3,57.75,18.32314672381681
2,1,Dart,332,10,2,16.6,7.737409207733339
71,13,TypeScript,1170,3,12,58.5,17.968994685475145
1,0,PHP,154,4,1,7.7,0.5156387651539807
15,0,Swift,1948,2,7,97.4,32.036487587150916
109,27,JavaScript,1698,10,11,84.9,24.713794984610146
3,3,Python,41,13,1,2.05,0.1
10,3,R,288,0,2,14.4,4.65549075639473
2,0,Python,192,0,1,9.6,1.7140189407368878
43,7,Go,870,9,8,43.5,13.179016248210418
2,0,Rust,260,7,1,13.0,2.8301283069347734
6,1,C++,157,4,3,7.85,1.207652201371437
26,0,JavaScript,702,1,8,35.1,10.473081053131976
4,0,C#,167,0,1,8.35,3.027813616022342
16,0,JavaScript,177,1,7,8.85,2.7387348886532923
158,56,Swift,1035,6,9,51.75,16.676747934556765
2,2,JavaScript,148,2,2,7.4,1.3644010461034255
26,2,C++,1024,2,3,51.2,16.44528764873553
146,49,PHP,1048,6,4,52.4,16.274241960251455
7,0,JavaScript,152,3,4,7.6,1.9137915253777027
1,0,JavaScript,149,5,1,7.45,3.259846221229652
4,0,Ruby,80,6,3,4.0,2.886058620612381
0,3,Python,194,14,1,9.7,2.484972917097326
41,12,JavaScript,1345,1,5,67.25,20.774104924537482
11,7,Java,457,3,5,22.85,7.985793636202561
3,0,Shell,809,1,2,40.45,11.435434778212374
1,0,Go,162,5,1,8.1,1.310646868682229
104,19,TypeScript,416,2,8,20.8,5.683422019031479
3,8,Julia,97,6,1,4.85,1.9217984888941049
26,5,Java,301,8,7,15.05,5.01358814471542
